train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_dice,val_dice,train_miou,val_miou,train_iou,val_iou
0.48819602414298413,0.7532850837006289,0.9039259668606431,0.8547866677536684,0.8165271304158578,0.6696835263321512,0.8005293488168894,0.6571986743587973,0.8060137238631497,0.6474067540522597,0.7771867554523607,0.6575926199635861,0.6830932119333032,0.5177309669276892
0.4782882090935956,0.7298773965414833,0.9049152829753819,0.8614536366041969,0.8228097707033157,0.7202142710666521,0.806893904373717,0.6437512055703264,0.8127649190710552,0.6482261295950413,0.781463318129084,0.6640655637595277,0.6899447401068104,0.5204594149171693
0.4792068458315152,0.7324662936084411,0.9058045913924032,0.860305039321675,0.8205608705531305,0.6820901871354127,0.8033282955858245,0.657482817341909,0.8095998846884094,0.6513235866090433,0.7805036172381977,0.6638757251344299,0.6878631349597404,0.523756481735344
0.46929341209913367,0.7353065548574224,0.9064749532671117,0.8618348819368026,0.8269652764299023,0.6843093940108448,0.8109841361197073,0.6433032633071544,0.8167564695450797,0.6487529922298441,0.7855048439284759,0.6638749829230397,0.6959847524317343,0.5206342453706583
0.47758935947916403,0.7445292691974079,0.9061612655867392,0.8590651873280021,0.8233486525158384,0.6852484564546472,0.8028683316574168,0.6462307952104345,0.8100426587373463,0.6485899475739797,0.780377111494986,0.661729515481583,0.6874971880174395,0.5202873261659821
0.4601514194327504,0.7797201424837112,0.9096492653462425,0.8472246659152648,0.8270553450531034,0.6496559922362186,0.8125181307654772,0.6612655815700538,0.8178221524428966,0.6427373361181669,0.7886128401967571,0.6499539659726753,0.6988531995509097,0.5120672303056983
0.44949818591573343,0.745424657183535,0.9108331594894181,0.8598321658723495,0.8325501002037703,0.681358602921725,0.8211050856469283,0.6549381886519875,0.82532351252748,0.652304410811185,0.7942979295751942,0.6637223370425465,0.7075201526506624,0.5234654078693197
0.45307632485654814,0.7466774740639854,0.9110422561417765,0.8646433967001298,0.8303400037893608,0.7243423303657767,0.8142255312248842,0.626664548563613,0.8204618153064999,0.644253372922127,0.7911642535742539,0.6639189824073306,0.7023084974333421,0.5163637476031624
0.45693971583647514,0.7512030154466629,0.9106371865343692,0.8570651639910305,0.8290492189464285,0.6688287761023863,0.8143073772983764,0.6711747201060301,0.8193888944476398,0.6532591847884331,0.7897893726380903,0.6618128424646891,0.7005264572243193,0.524572817110097
0.44815365447482064,0.729735503301901,0.912305433358719,0.8652636215967291,0.833165069791808,0.7014434866882198,0.8162410607311263,0.6331096006441181,0.8217865495539424,0.6480806764143443,0.7934569745366253,0.6672248141585072,0.7052625978170936,0.519631203103425
0.43955020356311725,0.745437452898306,0.9143804863317689,0.8599945517147288,0.8351145769233135,0.6732172182562541,0.8204276283174309,0.6657102817587335,0.8254275092882897,0.6567921243156033,0.7972634855880222,0.6649235816037296,0.7107094903824045,0.5252399927378386
0.44202248707636077,0.739861703970853,0.914002774366692,0.8632402612882502,0.8347657789934927,0.6936316134182133,0.819571893606613,0.6469447677955031,0.8251841632065489,0.6549981789156685,0.7962932440438377,0.6677307866193587,0.7091377685541538,0.5260421095761771
0.4339931456010733,0.7639641446225783,0.9157659616043319,0.856673596536412,0.8369904472979147,0.6838012314281727,0.8213671863968692,0.6656587917258387,0.8270143377247141,0.6580575569644092,0.7987977940755994,0.6635869354224055,0.711952939518352,0.5280193797358045
0.4245673153938642,0.7632519418702406,0.9175401089796379,0.8624772464527803,0.8415576246247363,0.6939441619728193,0.8274690898051903,0.6431484855663131,0.8329652343223344,0.6507116072156062,0.8041786225929634,0.6654534848700802,0.7201281323917766,0.5208660820758141
0.4210897296555896,0.744487109429696,0.9178611413756413,0.8644955210825976,0.846037789289631,0.6973057201984749,0.8290606773277717,0.6433251633117085,0.8359238022743766,0.6542013741598245,0.806007397041392,0.6682994861450211,0.7239195811214731,0.5243148164864739
0.4191290482100266,0.7449619445730659,0.9183361850567718,0.861049951875911,0.845336948757741,0.6864953903961579,0.8312617684923002,0.6548081221250959,0.8366420838370252,0.655032347322459,0.806832558405933,0.6657861318978541,0.7243016920427778,0.5261825413152146
0.4157008672160889,0.7658474138554405,0.9192640674648,0.8605705710018382,0.8455328954689538,0.7034641887964465,0.83252871014289,0.619634236615678,0.8376441647979751,0.6421919167190512,0.8083163222937442,0.6609383439171701,0.7260011547981803,0.5117805186150427
0.40495335744388067,0.7540042409125496,0.9210664265191377,0.8638301930006813,0.8503486358407718,0.6875127984039483,0.8376103001299189,0.6461165935191042,0.8426575598432057,0.6539177360889493,0.8124630973855061,0.6681265464786915,0.7326536312032101,0.524240145299854
0.40544561785993294,0.7569570646566504,0.9218742598348589,0.8598872914033777,0.8508893938651726,0.6760523455912548,0.8335204654887541,0.6637562111102264,0.8406085356402753,0.6566118175413815,0.8120498148474231,0.6644017023500055,0.730946324098466,0.5263205998686745
0.3988993753359389,0.7825656287810382,0.9220967363955369,0.8584788459188798,0.8551408270401741,0.6859196315643644,0.8400694339800236,0.6538225552566668,0.8460676074028015,0.6550990978667907,0.8159479240038946,0.6634672054985985,0.7379801618630317,0.5254730579756874
0.40078190469474934,0.7645120971343097,0.9230042642621852,0.8606346740442163,0.8537585395040796,0.689543954210949,0.8366322577444475,0.6409406922771573,0.8439270720553043,0.6508336013544933,0.815064581917293,0.6640669262958084,0.7355847263069295,0.5202412276454154
0.39636721167324196,0.7552258687860826,0.9232044789328504,0.8623462003820083,0.8547778196299254,0.6922601839745567,0.8406983151364682,0.6369292051488432,0.846577303845491,0.6492703682615492,0.8169649761559358,0.6648982594903785,0.738809150323939,0.5199431054550073
